customer_id,main_account_loan_no,main_account_active_loan_no,main_account_overdue_no,main_account_outstanding_loan,main_account_sanction_loan,main_account_disbursed_loan,sub_account_loan_no,sub_account_active_loan_no,sub_account_overdue_no,sub_account_outstanding_loan,sub_account_sanction_loan,sub_account_disbursed_loan,disbursed_amount,asset_cost,branch_id,supplier_id,manufacturer_id,area_id,employee_code_id,mobileno_flag,idcard_flag,Driving_flag,passport_flag,credit_score,main_account_monthly_payment,sub_account_monthly_payment,last_six_month_new_loan_no,last_six_month_defaulted_no,average_age,credit_history,enquirie_no,loan_to_asset_ratio,total_account_loan_no,sub_account_inactive_loan_no,total_inactive_loan_no,main_account_inactive_loan_no,total_overdue_no,total_outstanding_loan,total_sanction_loan,total_disbursed_loan,total_monthly_payment,outstanding_disburse_ratio,main_account_tenure,sub_account_tenure,disburse_to_sactioned_ratio,active_to_inactive_act_ratio,year_of_birth,disbursed_date,Credit_level,employment_type,age,label
105006,2,1,0,121982,125000,125000,0,0,0,0,0,0,80186,119461,2,374,3,2,396,1,1,0,0,738,8907,0,1,0,4,6,1,0.671231615,2,1,0,1,0,121982,125000,125000,8907,1.02,14,0,1.0,1.5,1993,2019,11,0,26,0
196931,2,1,1,212491,300000,300000,0,0,0,0,0,0,79722,107240,21,2576,4,0,961,1,1,1,0,416,0,0,0,0,21,25,0,0.743397986,2,1,0,1,1,212491,300000,300000,0,1.41,300000,0,1.0,1.5,1981,2019,3,0,38,0
56842,2,0,0,0,0,0,0,0,0,0,0,0,44321,68115,2,2,2,2,522,1,1,0,0,836,1067,0,0,0,14,13,0,0.650678999,2,2,0,2,0,0,0,0,1067,1.0,0,0,1.0,1.0,1976,2019,13,1,43,0
84454,0,0,0,0,0,0,0,0,0,0,0,0,33056,67572,39,2323,1,6,687,1,1,0,0,0,0,0,0,0,0,0,0,0.489196709,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1966,2019,-1,1,53,0
117594,0,0,0,0,0,0,0,0,0,0,0,0,84620,150954,21,1527,0,0,1998,1,1,0,0,0,0,0,0,0,0,0,0,0.56056812,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1996,2019,-1,0,23,1
169581,0,0,0,0,0,0,0,0,0,0,0,0,53703,69080,11,429,2,1,1392,1,1,0,0,0,0,0,0,0,0,0,0,0.777403011,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1990,2019,-1,0,29,0
101265,3,1,0,26819,44000,44000,0,0,0,0,0,0,38239,73407,9,18,2,7,133,1,1,0,0,740,4116,0,1,0,6,6,0,0.520917624,3,2,0,2,0,26819,44000,44000,4116,1.64,10,0,1.0,1.33,1984,2019,11,0,35,0
21326,0,0,0,0,0,0,0,0,0,0,0,0,45394,66780,22,1037,1,11,1348,1,1,0,0,0,0,0,0,0,0,0,0,0.679754417,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1970,2019,-1,0,49,1
19266,2,2,0,10446,47500,45598,0,0,0,0,0,0,43094,61290,44,1397,5,1,2393,1,1,0,0,709,0,0,0,0,9,12,0,0.703116332,2,0,0,0,0,10446,47500,45598,0,4.36,45598,0,0.96,3.0,1989,2019,10,1,30,0
19850,0,0,0,0,0,0,0,0,0,0,0,0,53703,71260,2,673,2,2,1114,1,1,0,0,0,0,0,0,0,0,0,0,0.7536205440000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1974,2019,-1,1,45,0
95486,1,1,0,293000,400000,400000,0,0,0,0,0,0,49303,76210,55,407,1,0,233,1,1,0,0,657,0,0,0,0,21,21,0,0.646936098,1,0,0,0,0,293000,400000,400000,0,1.37,400000,0,1.0,2.0,1982,2019,8,0,37,0
198718,1,1,0,40490,31574,30000,0,0,0,0,0,0,37551,72676,39,251,1,6,274,1,1,0,0,17,1700,0,1,0,1,1,1,0.516690517,1,0,0,0,0,40490,31574,30000,1700,0.74,17,0,0.95,2.0,1974,2019,-1,0,45,0
109217,1,0,0,0,0,0,0,0,0,0,0,0,80186,110100,13,2054,5,0,580,1,1,0,0,14,0,0,0,0,25,25,0,0.728301544,1,1,0,1,0,0,0,0,0,1.0,0,0,1.0,1.0,1987,2019,-1,0,32,0
10098,6,3,0,191610,251500,251500,1,1,0,0,49000,49000,60447,69200,19,1147,2,2,1568,1,1,0,0,738,10721,1948,0,0,25,86,4,0.8735115609999999,7,3,0,3,0,191610,300500,300500,12669,1.57,23,25,1.0,2.0,1966,2019,11,1,53,0
45060,0,0,0,0,0,0,0,0,0,0,0,0,48749,66900,11,13,2,1,731,1,1,0,0,0,0,0,0,0,0,0,0,0.728684604,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1990,2019,-1,1,29,0
157109,0,0,0,0,0,0,0,0,0,0,0,0,62947,73000,42,1290,1,2,561,1,1,0,0,0,0,0,0,0,0,0,0,0.8622876709999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1998,2019,-1,1,21,1
137375,0,0,0,0,0,0,0,0,0,0,0,0,54659,68600,11,372,2,1,308,1,1,0,0,0,0,0,0,0,0,0,0,0.7967784259999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1981,2019,-1,1,38,0
184739,0,0,0,0,0,0,0,0,0,0,0,0,49826,66945,12,1668,1,6,65,1,1,0,0,0,0,0,0,0,0,0,0,0.74428262,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1988,2019,-1,0,31,1
11208,0,0,0,0,0,0,0,0,0,0,0,0,62907,75482,50,721,2,16,1869,1,1,0,0,0,0,0,0,0,0,0,0,0.83340399,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1998,2019,-1,1,21,0
18956,0,0,0,0,0,0,0,0,0,0,0,0,52938,67394,17,66,2,7,216,1,1,0,0,0,0,0,0,0,0,0,0,0.785500193,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1997,2019,-1,1,22,0
179849,4,3,0,346723,479590,479590,0,0,0,0,0,0,89555,144942,39,1653,0,6,344,1,1,0,0,768,4680,0,1,0,1,25,0,0.617867837,4,1,0,1,0,346723,479590,479590,4680,1.38,102,0,1.0,2.5,1985,2019,12,0,34,0
185000,0,0,0,0,0,0,0,0,0,0,0,0,62347,80310,11,99,3,1,1004,1,1,0,0,0,0,0,0,0,0,0,0,0.776329224,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1994,2019,-1,1,25,0
186454,1,1,1,6382,10000,7458,0,0,0,0,0,0,64669,76629,50,175,2,16,189,1,1,0,0,614,0,0,0,1,18,18,0,0.8439233190000001,1,0,0,0,1,6382,10000,7458,0,1.17,7458,0,0.75,2.0,1991,2019,6,1,28,0
155861,0,0,0,0,0,0,0,0,0,0,0,0,39394,60393,9,404,2,7,1368,1,1,0,0,0,0,0,0,0,0,0,0,0.65229414,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1983,2019,-1,1,36,0
110764,3,3,0,35384,95042,95042,0,0,0,0,0,0,56710,65000,42,352,2,2,399,1,1,0,0,738,2990,0,2,0,5,1,0,0.8724615379999999,3,0,0,0,0,35384,95042,95042,2990,2.69,31,0,1.0,4.0,1976,2019,11,0,43,0
66847,17,9,0,337963,656194,656194,0,0,0,0,0,0,44431,58674,49,1089,5,16,2901,1,1,0,0,601,189000,0,5,0,12,36,0,0.757251934,17,8,0,8,0,337963,656194,656194,189000,1.94,3,0,1.0,2.0,1986,2019,6,1,33,0
117690,0,0,0,0,0,0,0,0,0,0,0,0,58779,68476,17,1472,2,7,2489,1,1,0,0,0,0,0,0,0,0,0,0,0.85838834,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1984,2019,-1,0,35,0
198408,0,0,0,0,0,0,0,0,0,0,0,0,71817,103530,8,1241,5,0,609,1,1,0,0,0,0,0,0,0,0,0,0,0.69368299,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,2000,2019,-1,2,19,0
120230,0,0,0,0,0,0,0,0,0,0,0,0,56259,78840,51,1629,1,0,2728,1,1,0,0,0,0,0,0,0,0,0,5,0.713584475,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1994,2019,-1,0,25,0
69673,0,0,0,0,0,0,0,0,0,0,0,0,55513,71953,22,121,2,11,127,1,1,0,0,0,0,0,0,0,0,0,0,0.771517518,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1991,2019,-1,1,28,0
144849,0,0,0,0,0,0,0,0,0,0,0,0,40394,69062,49,452,1,16,2876,1,1,0,0,0,0,0,0,0,0,0,0,0.5848947320000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1993,2019,-1,1,26,0
7846,0,0,0,0,0,0,0,0,0,0,0,0,60613,90695,49,857,4,16,129,1,1,0,0,0,0,0,0,0,0,0,0,0.668316886,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1968,2019,-1,1,51,1
140156,5,4,0,555328,623408,623408,1,1,0,0,60000,2427,26406,56800,8,252,1,0,275,1,1,0,0,760,1050,0,2,0,12,27,0,0.464894366,6,1,0,1,0,555328,683408,625835,1050,1.13,593,2427,0.92,3.5,1981,2019,11,0,38,0
167329,0,0,0,0,0,0,0,0,0,0,0,0,53759,71403,24,40,2,13,516,1,1,0,0,0,0,0,0,0,0,0,0,0.752895537,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,2000,2019,-1,2,19,0
41876,37,7,0,86712,161790,161790,0,0,0,0,0,0,53803,79710,9,861,3,7,1288,1,1,0,0,681,30280,0,4,1,7,24,1,0.6749843179999999,37,30,0,30,0,86712,161790,161790,30280,1.87,5,0,1.0,1.23,1990,2019,9,0,29,0
104904,23,5,0,1019000,971669,971669,0,0,0,0,0,0,56898,76700,4,789,5,5,986,1,1,0,0,654,7875,0,4,1,1,29,1,0.741825293,23,18,0,18,0,1019000,971669,971669,7875,0.95,123,0,1.0,1.26,1995,2019,8,0,24,0
128699,3,2,1,100368,114696,114696,0,0,0,0,0,0,63982,73365,11,1367,5,1,2241,1,1,0,0,300,3389,0,1,0,9,19,0,0.872105227,3,1,0,1,1,100368,114696,114696,3389,1.14,33,0,1.0,2.0,1979,2019,1,0,40,1
90997,0,0,0,0,0,0,0,0,0,0,0,0,58713,67000,42,147,2,2,2192,1,1,0,0,0,0,0,0,0,0,0,0,0.876313433,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1992,2019,-1,0,27,0
32260,0,0,0,0,0,0,0,0,0,0,0,0,54659,74029,11,372,2,1,2409,1,1,0,0,0,0,0,0,0,0,0,0,0.738345783,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1997,2019,-1,1,22,1
183395,0,0,0,0,0,0,0,0,0,0,0,0,51000,63541,14,153,2,8,265,1,1,0,0,0,0,0,0,0,0,0,0,0.802631372,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1982,2019,-1,1,37,1
183572,0,0,0,0,0,0,0,0,0,0,0,0,76079,104340,8,1124,5,0,1490,1,1,0,0,0,0,0,0,0,0,0,0,0.729145103,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1990,2019,-1,0,29,0
51689,3,1,0,101520,107000,107000,0,0,0,0,0,0,64382,73536,50,175,2,16,189,1,1,0,0,738,0,0,1,0,9,12,0,0.8755167540000001,3,2,0,2,0,101520,107000,107000,0,1.05,107000,0,1.0,1.33,1976,2019,11,1,43,0
157775,0,0,0,0,0,0,0,0,0,0,0,0,48428,65790,0,97,1,0,1005,1,1,0,0,0,0,0,0,0,0,0,0,0.7360997109999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1994,2019,-1,1,25,0
19847,0,0,0,0,0,0,0,0,0,0,0,0,53553,63730,9,114,2,7,1361,1,1,0,0,0,0,0,0,0,0,0,0,0.8403106859999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1998,2019,-1,2,21,0
176195,4,1,0,0,624981,624981,0,0,0,0,0,0,66882,82567,42,530,2,2,637,1,1,0,0,710,5000,0,0,0,45,108,0,0.8100330640000001,4,3,0,3,0,0,624981,624981,5000,624982.0,124,0,1.0,1.25,1970,2019,10,0,49,0
35676,1,1,0,12200,45000,45000,0,0,0,0,0,0,89251,155391,10,2326,6,6,197,1,1,0,1,737,2105,0,0,0,18,18,0,0.574364024,1,0,0,0,0,12200,45000,45000,2105,3.69,21,0,1.0,2.0,1991,2019,11,1,28,0
1307,0,0,0,0,0,0,0,0,0,0,0,0,49303,75752,36,52,1,0,54,1,1,0,0,0,0,0,0,0,0,0,0,0.6508475020000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1988,2019,-1,0,31,0
145708,1,0,0,0,0,0,0,0,0,0,0,0,57413,68140,33,159,1,2,172,1,1,0,0,825,1649,0,0,0,6,6,0,0.842574112,1,1,0,1,0,0,0,0,1649,1.0,0,0,1.0,1.0,1998,2019,13,0,21,0
4123,3,3,2,144060,324500,324500,0,0,0,0,0,0,52078,107428,51,1462,5,0,685,1,1,0,0,300,52326,0,0,0,36,55,0,0.484771196,3,0,0,0,2,144060,324500,324500,52326,2.25,6,0,1.0,4.0,1983,2019,1,0,36,0
56779,6,2,0,51007,62160,62160,0,0,0,0,0,0,41794,50050,30,1448,1,10,136,1,1,0,0,607,0,0,1,0,1,25,0,0.835044955,6,4,0,4,0,51007,62160,62160,0,1.22,62160,0,1.0,1.4,1992,2019,6,0,27,0
185815,0,0,0,0,0,0,0,0,0,0,0,0,51929,70468,39,1011,0,6,61,1,1,0,0,0,0,0,0,0,0,0,0,0.736916047,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1972,2019,-1,1,47,0
187123,0,0,0,0,0,0,0,0,0,0,0,0,41810,66059,39,1376,2,6,1080,1,1,0,0,0,0,0,0,0,0,0,0,0.6329190570000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1984,2019,-1,0,35,0
54959,0,0,0,0,0,0,0,0,0,0,0,0,56579,75067,22,772,2,11,2451,1,1,0,0,0,0,0,0,0,0,0,0,0.7537133490000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1987,2019,-1,1,32,0
57460,8,4,0,451186,490617,490617,0,0,0,0,0,0,36839,75738,36,1640,1,0,970,1,1,0,0,604,127136,0,0,1,15,41,0,0.486400486,8,4,0,4,0,451186,490617,490617,127136,1.09,3,0,1.0,1.8,1981,2019,6,0,38,0
126634,1,1,0,22689,22689,22689,0,0,0,0,0,0,59213,68851,18,548,2,1,3161,1,1,0,0,15,0,0,1,0,0,0,2,0.860016557,1,0,0,0,0,22689,22689,22689,0,1.0,22689,0,1.0,2.0,1990,2019,-1,0,29,1
150221,0,0,0,0,0,0,0,0,0,0,0,0,90055,125000,35,157,4,2,717,1,1,0,0,0,0,0,0,0,0,0,0,0.72044,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1997,2019,-1,1,22,0
74961,0,0,0,0,0,0,0,0,0,0,0,0,48049,60741,47,89,1,1,1088,1,1,0,0,0,0,0,0,0,0,0,0,0.791047233,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1972,2019,-1,0,47,0
126669,1,0,0,0,0,0,0,0,0,0,0,0,51478,68130,2,463,1,2,1167,1,1,0,0,825,1200,0,0,0,6,6,0,0.7555849109999999,1,1,0,1,0,0,0,0,1200,1.0,0,0,1.0,1.0,1996,2019,13,1,23,0
62233,0,0,0,0,0,0,0,0,0,0,0,0,56259,72500,33,2261,5,2,586,1,1,0,0,0,0,0,0,0,0,0,0,0.775986207,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1994,2019,-1,1,25,0
133132,0,0,0,0,0,0,0,0,0,0,0,0,50018,64306,37,107,2,2,112,1,1,0,0,0,0,0,0,0,0,0,0,0.777812335,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1968,2019,-1,0,51,0
191955,0,0,0,0,0,0,0,0,0,0,0,0,52678,69203,2,365,2,2,1914,1,1,0,0,0,0,0,0,0,0,0,0,0.761209774,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1981,2019,-1,1,38,0
148565,3,0,0,0,0,0,0,0,0,0,0,0,61947,98938,6,768,0,4,728,1,1,0,0,825,0,0,0,0,9,15,0,0.626119388,3,3,0,3,0,0,0,0,0,1.0,0,0,1.0,1.0,1994,2019,13,1,25,0
88540,0,0,0,0,0,0,0,0,0,0,0,0,52303,68386,45,391,2,15,1729,1,1,0,0,0,0,0,0,0,0,0,0,0.764820285,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1989,2019,-1,1,30,1
116008,3,1,0,0,13200,13200,0,0,0,0,0,0,23574,68960,0,535,2,0,645,1,1,0,0,763,0,0,0,0,9,14,0,0.341850348,3,2,0,2,0,0,13200,13200,0,13201.0,13200,0,1.0,1.33,1986,2019,12,1,33,0
197075,7,6,0,251323,323990,323990,0,0,0,0,0,0,57959,72127,11,547,2,1,15,1,1,0,0,680,4701,0,3,0,6,14,0,0.803568705,7,1,0,1,0,251323,323990,323990,4701,1.29,68,0,1.0,4.0,1990,2019,8,1,29,0
46097,9,6,3,5803237,5357011,5299011,0,0,0,0,0,0,75918,100266,19,101,2,2,537,1,1,1,0,300,5549,0,0,2,31,99,2,0.7571659390000001,9,3,0,3,3,5803237,5357011,5299011,5549,0.91,954,0,0.99,2.5,1992,2019,1,0,27,0
161815,0,0,0,0,0,0,0,0,0,0,0,0,52003,67967,28,72,2,13,2089,1,1,0,0,0,0,0,0,0,0,0,0,0.7651213090000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,2000,2019,-1,2,19,0
196752,1,1,0,7059,25000,25000,0,0,0,0,0,0,56759,75565,54,2510,2,17,2572,1,1,0,0,738,2120,0,0,0,9,9,0,0.7511281679999999,1,0,0,0,0,7059,25000,25000,2120,3.54,11,0,1.0,2.0,1982,2019,11,1,37,1
42317,0,0,0,0,0,0,0,0,0,0,0,0,48349,67680,63,293,1,14,2594,1,1,0,0,0,0,0,0,0,0,0,0,0.7143764779999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1997,2019,-1,0,22,0
2484,0,0,0,0,0,0,0,0,0,0,0,0,45334,70525,26,130,1,17,139,1,1,0,0,0,0,0,0,0,0,0,0,0.642807515,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1975,2019,-1,1,44,0
119028,0,0,0,0,0,0,0,0,0,0,0,0,53303,64300,28,1791,1,9,2406,1,1,0,0,0,0,0,0,0,0,0,0,0.828973561,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,2001,2019,-1,2,18,0
12431,2,1,0,218,900,900,0,0,0,0,0,0,28153,46530,20,1362,1,10,1835,1,1,0,0,700,1749,0,1,0,3,7,1,0.605050505,2,1,0,1,0,218,900,900,1749,4.11,0,0,1.0,1.5,1996,2019,9,1,23,0
70686,3,2,0,41373,135000,83031,0,0,0,0,0,0,83186,135814,49,113,4,16,1984,1,1,0,0,757,3686,0,1,0,12,13,0,0.612499448,3,1,0,1,0,41373,135000,83031,3686,2.01,22,0,0.62,2.0,1996,2019,11,1,23,0
71197,0,0,0,0,0,0,0,0,0,0,0,0,34275,79950,0,277,1,0,102,1,1,0,0,0,0,0,0,0,0,0,0,0.428705441,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1994,2019,-1,0,25,1
16932,3,2,1,2996393,3866318,3866318,0,0,0,0,0,0,71000,87755,64,644,2,16,2102,1,1,0,0,617,0,0,0,1,20,36,0,0.8090707079999999,3,1,0,1,1,2996393,3866318,3866318,0,1.29,3866318,0,1.0,2.0,1988,2019,6,0,31,0
182440,7,4,0,26276,50978,50978,0,0,0,0,0,0,61247,66045,65,243,2,10,2698,1,1,0,0,708,0,0,4,0,8,18,0,0.927352563,7,3,0,3,0,26276,50978,50978,0,1.94,50978,0,1.0,2.0,1989,2019,10,1,30,0
20966,6,1,1,13900,27000,27000,0,0,0,0,0,0,61213,85000,42,393,3,2,447,1,1,0,0,511,2700,0,1,1,5,9,0,0.7201529409999999,6,5,0,5,1,13900,27000,27000,2700,1.94,9,0,1.0,1.17,1983,2019,3,0,36,1
77597,0,0,0,0,0,0,0,0,0,0,0,0,56259,67791,19,101,2,2,632,1,1,0,0,0,0,0,0,0,0,0,0,0.829888923,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1986,2019,-1,1,33,1
33851,1,1,0,1790,13900,13900,0,0,0,0,0,0,30484,62676,29,387,2,0,440,1,1,0,0,763,1390,0,1,0,5,5,0,0.48637437,1,0,0,0,0,1790,13900,13900,1390,7.76,9,0,1.0,2.0,1993,2019,12,0,26,0
89254,0,0,0,0,0,0,0,0,0,0,0,0,56559,64340,65,1873,2,10,1540,1,1,0,0,0,0,0,0,0,0,0,0,0.8790643459999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1997,2019,-1,1,22,1
175124,0,0,0,0,0,0,0,0,0,0,0,0,51000,72595,64,644,2,16,2102,1,1,0,0,0,0,0,0,0,0,0,0,0.702527722,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1994,2019,-1,0,25,0
40912,1,1,0,457651,700000,700000,0,0,0,0,0,0,70140,106076,60,248,4,18,271,1,1,0,0,596,0,0,0,1,9,9,2,0.661224028,1,0,0,0,0,457651,700000,700000,0,1.53,700000,0,1.0,2.0,1994,2019,5,0,25,0
156983,0,0,0,0,0,0,0,0,0,0,0,0,32484,62371,1,758,2,1,1217,1,1,0,0,0,0,0,0,0,0,0,0,0.52081897,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1964,2019,-1,1,55,0
104792,9,3,0,286391,286391,286391,0,0,0,0,0,0,62353,73586,47,89,1,1,852,1,1,0,0,700,1536,0,3,0,17,49,2,0.84734868,9,6,0,6,0,286391,286391,286391,1536,1.0,186,0,1.0,1.43,1967,2019,9,1,52,0
88408,0,0,0,0,0,0,0,0,0,0,0,0,53303,83061,63,441,2,14,1075,1,1,0,0,0,0,0,0,0,0,0,0,0.641733184,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1993,2019,-1,0,26,0
103938,6,1,0,99381,145000,145000,0,0,0,0,0,0,57159,74126,28,40,2,13,813,1,1,0,0,749,0,0,0,0,16,26,0,0.771105955,6,5,0,5,0,99381,145000,145000,0,1.46,145000,0,1.0,1.17,1983,2019,11,1,36,0
58411,1,0,0,0,0,0,0,0,0,0,0,0,50518,73489,55,756,0,0,534,1,1,0,0,597,0,0,0,0,39,39,0,0.687422607,1,1,0,1,0,0,0,0,0,1.0,0,0,1.0,1.0,1975,2019,5,0,44,0
64294,0,0,0,0,0,0,0,0,0,0,0,0,53363,62712,47,1159,2,1,1632,1,1,0,0,0,0,0,0,0,0,0,1,0.8509216740000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1998,2019,-1,1,21,0
108554,11,7,0,3983924,4548000,4548000,0,0,0,0,0,0,38839,68050,11,99,3,1,105,1,1,0,0,702,51297,0,0,0,13,73,0,0.570742101,11,4,0,4,0,3983924,4548000,4548000,51297,1.14,88,0,1.0,2.4,1969,2019,9,0,50,0
109268,1,1,0,5960,14900,14900,0,0,0,0,0,0,54259,65055,16,291,2,2,821,1,1,0,0,738,0,0,1,0,4,4,1,0.8340481129999999,1,0,0,0,0,5960,14900,14900,0,2.5,14900,0,1.0,2.0,1989,2019,11,1,30,1
187307,2,2,0,994356,1040000,1040000,0,0,0,0,0,0,55833,67294,12,231,1,6,14,1,1,0,0,17,31640,0,2,2,3,3,0,0.8296876390000001,2,0,0,0,0,994356,1040000,1040000,31640,1.05,32,0,1.0,3.0,1981,2019,-1,0,38,0
123530,0,0,0,0,0,0,0,0,0,0,0,0,50703,63710,11,319,1,1,1331,1,1,0,0,0,0,0,0,0,0,0,0,0.7958405270000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1978,2019,-1,0,41,0
9597,9,7,0,40854,132864,132864,0,0,0,0,0,0,66169,76631,76,645,2,17,2604,1,1,0,0,708,5549,0,5,0,5,1,1,0.8634756170000001,9,2,0,2,0,40854,132864,132864,5549,3.25,23,0,1.0,3.33,1978,2019,10,0,41,0
45715,3,0,0,0,0,0,0,0,0,0,0,0,67882,81000,42,258,2,2,1283,1,1,0,0,818,0,0,0,0,8,13,1,0.838049383,3,3,0,3,0,0,0,0,0,1.0,0,0,1.0,1.0,1973,2019,13,0,46,1
190421,12,2,0,56814,73990,73990,0,0,0,0,0,0,61288,72958,49,715,2,16,1883,1,1,0,0,726,251821,0,1,2,9,38,0,0.840044957,12,10,0,10,0,56814,73990,73990,251821,1.3,0,0,1.0,1.18,1978,2019,10,0,41,0
20884,1,1,0,65000,65000,65000,0,0,0,0,0,0,62413,82069,19,823,2,2,1855,1,1,0,0,17,0,0,1,0,0,0,0,0.7604942179999999,1,0,0,0,0,65000,65000,65000,0,1.0,65000,0,1.0,2.0,1998,2019,-1,1,21,0
118404,10,2,0,466466,452667,452667,1,0,0,0,0,0,89443,107651,1,1732,5,1,2300,1,1,0,0,631,2220,0,0,0,21,40,0,0.830860837,11,8,1,9,0,466466,452667,452667,2220,0.97,203,0,1.0,1.2,1987,2019,7,0,32,0
13279,1,1,0,7970,7971,7971,0,0,0,0,0,0,69123,83501,19,85,2,2,1021,1,1,1,0,15,1329,0,1,0,0,0,0,0.827810445,1,0,0,0,0,7970,7971,7971,1329,1.0,5,0,1.0,2.0,1988,2019,-1,0,31,0
51054,0,0,0,0,0,0,0,0,0,0,0,0,53883,65515,3,351,2,1,2596,1,1,0,0,0,0,0,0,0,0,0,0,0.8224528729999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1995,2019,-1,0,24,0
143260,0,0,0,0,0,0,0,0,0,0,0,0,58259,80859,37,118,2,2,449,1,1,0,0,0,0,0,0,0,0,0,0,0.720501119,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1993,2019,-1,1,26,0
71831,2,2,0,30556,45000,45749,0,0,0,0,0,0,98000,120886,24,240,2,13,2600,1,1,0,0,625,0,0,1,0,5,6,0,0.810681138,2,0,0,0,0,30556,45000,45749,0,1.5,45749,0,1.02,3.0,1991,2019,6,1,28,1
47823,4,1,0,800,14540,14540,0,0,0,0,0,0,55313,63702,42,926,2,2,2317,1,1,0,0,706,1818,0,0,0,9,12,0,0.8683086870000001,4,3,0,3,0,800,14540,14540,1818,18.15,7,0,1.0,1.25,1990,2019,10,1,29,0
175531,9,6,0,16579,70258,70258,0,0,0,0,0,0,97390,155234,8,942,4,0,1218,1,1,0,0,626,1000,0,2,0,13,45,0,0.6273754460000001,9,3,0,3,0,16579,70258,70258,1000,4.24,70,0,1.0,2.5,1990,2019,6,2,29,0
48467,0,0,0,0,0,0,0,0,0,0,0,0,50203,59308,20,1652,1,10,2242,1,1,0,0,0,0,0,0,0,0,0,0,0.846479396,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1994,2019,-1,1,25,0
189920,0,0,0,0,0,0,1,1,0,20327,50100,50100,60347,83369,11,2022,2,1,2663,1,1,0,0,0,0,2265,0,1,13,13,0,0.72385419,1,0,0,0,0,20327,50100,50100,2265,2.46,0,22,1.0,2.0,1995,2019,-1,1,24,0
69963,4,1,1,55269,124000,124000,5,3,0,11640,40911,40911,54019,65105,16,125,2,2,1554,1,1,0,0,300,3418,0,2,0,1,26,0,0.82972122,9,3,2,5,1,66909,164911,164911,3418,2.46,36,40911,1.0,1.67,1980,2019,1,0,39,0
